EEG 1,EEG 2,EEG 3,EEG 4,EEG 5,EEG 6,EEG 7,EEG 8,Trigger
-535.5333122941986,10981.940086101666,14089.936346693185,11928.129521677256,-2969.995415056478,1381.6280717632978,1315.7477923794665,-23795.571063647352,0.0
-534.4972341477066,10988.085101315342,14094.44983654974,11930.606582073466,-2967.744624600306,1380.5443578399556,1312.9968262663672,-23818.317147093323,0.0
-534.4972341477066,10981.130277895212,14092.079956651443,11927.295895582376,-2970.7575874860813,1380.9730798316075,1306.3039996189136,-23840.503510161303,0.0
-538.6058199010366,10979.236755765418,14093.5566657338,11929.999225918626,-2967.137268445466,1387.4991812600854,1314.2591743528976,-23856.568675904036,0.0
-537.7721938061582,10988.573368028057,14102.01201612471,11937.096956669306,-2963.6479477911885,1390.9289571933,1319.237113033744,-23850.507023299848,0.0
-533.9494227139294,10992.860587944575,14106.406416539141,11942.563162062866,-2960.5635312401378,1392.7986614346705,1321.6427197646792,-23830.892992181776,0.0
-531.3056370987431,10994.384932803781,14106.53741492548,11944.004144312585,-2957.943563513377,1391.2624076312513,1320.273191180236,-23803.978778261415,0.0
-530.3052857848887,10989.013998963921,14101.988198236284,11939.35965606969,-2961.051797952852,1386.0343811219418,1319.344293531657,-23776.600115516758,0.0
-529.5788401879231,10982.38071703753,14096.8792611691,11935.751245973288,-2961.623427275055,1384.9268493101742,1317.6413145092622,-23760.77312865828,0.0
-530.614918334415,10988.20419075747,14101.607112021482,11940.181373220357,-2957.1218463627106,1387.665906479061,1314.3901727392358,-23761.404302701543,0.0
-530.853097218666,10991.753056132808,14103.59590570498,11941.943896963814,-2958.0507440112897,1382.687967798215,1309.2574177836264,-23773.861058347873,0.0
-532.1392631936216,10991.931690295996,14101.702383575184,11937.513769716745,-2962.2426923741077,1383.104780845654,1308.1856128044967,-23801.585080474688,0.0
-534.1876015981803,10992.396139120287,14100.678214372905,11937.073138780881,-2961.516246777142,1385.7128396282028,1315.5810671604909,-23824.152529757474,0.0
-532.9967071769252,10991.14569997797,14100.440035488653,11938.502212086387,-2958.408012337666,1391.9412174513668,1322.0833507005436,-23833.71541196015,0.0
-533.5802454433402,10990.91943003793,14099.475411007437,11936.775415175567,-2960.3968060211623,1390.2382384289722,1319.5229276948453,-23831.54798411347,0.0
-533.663608052828,10993.670396151028,14101.452295746722,11938.633210472724,-2959.182093711482,1395.251903942456,1325.7989412948596,-23826.903495870574,0.0
-532.472713631573,10996.064093937752,14104.560530186196,11943.110973496645,-2953.358619991545,1401.1349223834561,1328.014004918394,-23797.416950000297,0.0
-531.2699102661054,10998.934149492978,14104.846344847298,11939.978921168744,-2958.1341066207774,1391.7625832881786,1324.9534062557684,-23771.05054751371,0.0
-530.4243752270143,10997.755164015934,14101.54756730042,11936.191876909152,-2962.5880517562714,1390.0834221542088,1324.5008663756914,-23750.162259364897,0.0
-531.4485444292936,10993.991937644767,14100.904484312943,11935.417795535335,-2962.4213265372955,1389.4284302225185,1316.0336070405679,-23750.150350420685,0.0
-531.4485444292936,10991.776874021234,14100.547215986568,11936.584872068166,-2959.5631799262837,1391.1552271333385,1316.4861469206446,-23759.129694356947,0.0
-529.1620271404839,10993.003495275127,14101.190298974045,11938.09730798316,-2956.3358560446823,1396.5142520289864,1323.9173281092765,-23788.31851662191,0.0
-529.3525702478847,10998.541154333963,14105.906240882216,11942.62270678393,-2952.9298979998925,1400.3727499538527,1329.8003465502763,-23811.71959199957,0.0
-531.6390875366944,11004.293174388624,14109.49083309019,11944.825861463252,-2953.8587956484716,1401.265920769794,1329.2525351164993,-23828.082481347614,0.0
-533.8898779928666,11003.53100195902,14107.38294996457,11942.753705170267,-2953.370528935757,1401.7780053709337,1334.611560012147,-23820.198760278905,0.0
-534.3185999845183,11000.625219571159,14106.001512435914,11941.134088757362,-2956.002405606731,1400.5632930612537,1337.898428614811,-23804.347955532,0.0
-531.1627297681923,11004.436081719174,14108.609571218463,11944.54004680215,-2951.941455630251,1402.3258168047112,1338.934506761303,-23779.422535295133,0.0
-530.4839199480771,11007.627678768138,14107.168588968745,11942.586979951291,-2953.846886704259,1398.0385968881928,1331.408054018971,-23753.961212568698,0.0
-531.1865476566174,11003.388094628472,14102.79800644274,11938.788026747488,-2956.133403993069,1391.9173995629417,1322.869341018572,-23730.96504129426,0.0
-531.4366354850811,10998.493518557112,14100.582942819203,11937.740039656783,-2956.7050333152715,1396.0974389815472,1330.1695238208656,-23731.35803645328,0.0
-531.1627297681923,10991.657784579109,14097.24843843969,11935.5726118101,-2959.503635205221,1400.0273905716888,1333.2896672045538,-23749.14999910683,0.0
