EEG 1,EEG 2,EEG 3,EEG 4,EEG 5,EEG 6,EEG 7,EEG 8,Trigger
1381.9496132570366,-1823.5094467699964,-871.7228074145087,-6788.646012587754,-10402.045956615715,-9285.868251350175,-5436.206763089418,-12041.038221756451,0.0
1381.8543417033363,-1816.5784412382918,-866.2804199093729,-6783.656164962696,-10400.092889764857,-9290.119744434058,-5440.732161890187,-12054.29287666502,0.0
1382.4021531371136,-1813.6964767388547,-865.2324328186685,-6784.096795898559,-10402.034047671503,-9289.89347449402,-5440.374893563811,-12063.748578369783,0.0
1384.5219452069475,-1813.6369320177919,-859.623320094557,-6778.273322178622,-10398.806723789901,-9285.570527744863,-5440.327257786961,-12073.728273619901,0.0
1386.0462900661541,-1814.1847434515694,-858.6110598364902,-6777.7255107448445,-10397.96118875081,-9279.199242591147,-5440.434438284874,-12072.656468640773,0.0
1384.5338541511603,-1812.922395365039,-861.2429365074639,-6782.751085202542,-10400.80742641761,-9281.676302987358,-5437.409566454886,-12067.380806354613,0.0
1377.0193103530405,-1812.0292245490975,-863.1126407488343,-6785.347235040877,-10404.749286951965,-9287.047236827219,-5440.374893563811,-12057.770288375083,0.0
1379.6630959682268,-1809.0996242728102,-860.6713071852614,-6781.822187553962,-10402.415133886305,-9284.141454439357,-5435.349319106114,-12042.538748727231,0.0
1379.3653723629131,-1809.2663494917856,-861.3262991169518,-6782.227091657189,-10402.153137113628,-9279.282605200637,-5432.002905782388,-12033.690403177305,0.0
1386.6655551652068,-1810.6358780762291,-864.0296294532009,-6783.263169803681,-10402.129319225203,-9284.879808980535,-5436.790301355833,-12031.18952489267,0.0
1386.5702836115065,-1811.4933220595328,-863.362728577298,-6783.465621855295,-10403.999023466575,-9288.523945909574,-5439.958080516371,-12038.644523969726,0.0
1380.3895415651925,-1812.6842164807879,-861.743112164391,-6780.92901673802,-10400.247706039621,-9284.724992705771,-5435.885221595679,-12053.614066844904,0.0
1384.1051321595085,-1810.0880666424518,-858.7420582228283,-6778.999767775588,-10399.49744255423,-9284.320088602544,-5435.444590659815,-12061.104792754597,0.0
